case_number,source,prompt,evaluation_seed,coco_id
4286,coco-30k,The bathroom is in the middle of a renovation project.,9129,161720
4287,coco-30k,A bathroom with a white toilet next to a walk in shower.,46940,55727
4288,coco-30k,A large black dog sitting in a room.,21788,37017
4289,coco-30k,A kitchen with a stove top oven and blue walls.,38006,541345
4290,coco-30k, a bench sitting in the grass facing the water and boats ,49219,522713
4291,coco-30k,A motorcycle parked next to a few bicycles.,44855,223930
4292,coco-30k,A cat lying down in a sink in a bathroom.,41431,327769
4293,coco-30k,A man riding on the back of a blue motorcycle.,5249,218476
4294,coco-30k,A man on a skateboard riding by food vendors.,43037,492362
4295,coco-30k,A large black dog laying on a kitchen floor.,8698,514915
4296,coco-30k,"woman in long, light red dress with orange umbrella.",59403,459680
4297,coco-30k,A van driving down a street past tall buildings.,10121,253036
4298,coco-30k,A man sitting at a table using a laptop computer.,66036,434511
4299,coco-30k,A woman taking a selfie in front of a large mirror.,26228,235964
4300,coco-30k,A couple of bikers riding on top of motorcycles down a street.,59994,115370
4301,coco-30k,A large jetliner with a painting on the side of it's cabin.,96351,465735
4302,coco-30k,A white toilet in a bathroom next to a door.,52742,384901
4303,coco-30k,A computer monitor sitting above a computer keyboard.,33303,226171
4304,coco-30k,A large jetliner sitting on top of an airport runway.,99023,348881
4305,coco-30k,A british airways passenger jet in the sky.,34677,436280
4306,coco-30k,A picture of a room with a TV and a bathroom.,74612,72018
4307,coco-30k,A picture of a busy road at night ,44853,281317
4308,coco-30k,Man in period costume rides vintage motorcycle with German flag on back,29462,413822
4309,coco-30k,A bus turning a corner at an intersection.,30264,175570
4310,coco-30k,The view from the commercial airplane includes the wing and mountains and water. ,56068,101223
4311,coco-30k,There are people standing at the top of this building.,21024,175331
4312,coco-30k,A giraffe leans over a fence to eat from a happy woman's hand.,90190,48791
4313,coco-30k,The person is riding her bicycle down the road.,54883,255158
4314,coco-30k,A airplane flying high in the sky next to a set of white smoke lines. ,65497,146659
4315,coco-30k,A single banana is on a white table.,96536,193015
4316,coco-30k,A bus stuck in traffic on a busy highway.,82498,17207
4317,coco-30k,A woman is walking her dog across the street.,32000,319055
4318,coco-30k,a bathroom with a sink and a toilet in it,77498,404785
4319,coco-30k,Two toilets that are sitting on a tile floor.,3283,137578
4320,coco-30k,Two benches on a sidewalk in front of a urban street and some houses.,67566,119404
4321,coco-30k,Old cars and horse drawn carriage on a tropical city street.,66376,289949
4322,coco-30k,A bird that is sitting on a plate on a table.,2481,197915
4323,coco-30k,a man sitting on a bench looking a bit like forrest gump ,10679,575088
4324,coco-30k,A picture of a large kitchen with white cabinets and appliances.,62659,530836
4325,coco-30k,a woman in kitchen cooking chips in fry,57679,267683
4326,coco-30k,a view of mountains from the window of a jet airplane,85610,208208
4327,coco-30k,A sign posted on the side of a highway.,13430,179187
4328,coco-30k,the hands of a man crawling out of a toilet,97404,355575
4329,coco-30k,A cat peering into a wooden bowl which is sitting on a table.,48558,2295
4330,coco-30k,A man walking down a road with a horse and carriage coming at him.,57765,298762
4331,coco-30k,"A toilet, mirror and sink in a toilet",53350,267670
4332,coco-30k,A person is taking a picture of a hotel bathroom.,59126,9772
4333,coco-30k,A big plane flying low  on a cloudy sky,46382,543528
4334,coco-30k,The officer is riding a horse threw the streets. ,51289,157155
4335,coco-30k,A library or store is full of books.,77542,22420
4336,coco-30k,A triple screen computer set up on a desk next to a bed,84708,522782
4337,coco-30k,A foggy view of an airplane sitting in a yard.,29852,162998
4338,coco-30k,a barthroom with green walls and a  purple rug ,21104,423165
4339,coco-30k,A room that has a bed and a bathtub.,73764,145746
4340,coco-30k,Someone is holding the door open to a large industrial freezer.,72197,61602
4341,coco-30k,"A small bathroom has a toilet, sink, mirror, and a small trash can.",11835,29449
4342,coco-30k,The cat is looking out of the car window. ,89429,359638
4343,coco-30k,"An unusual Japanese bathroom with a toilet, urinal, and sink.",58671,520489
4344,coco-30k,A man holding an umbrella while walking down a street.,44238,356920
4345,coco-30k,a building with some trees surrounding it ,64120,473153
4346,coco-30k,Two airplanes flying through a blue sky with smoke pouring out of their rear ends.,37548,246425
4347,coco-30k,A cat laying on a rug next to a sliding glass door.,51807,302110
4348,coco-30k,Two toilets sit near each other in the same room.,72042,517600
4349,coco-30k,This is a picture of a kitchen in a poverty area of a town.,4566,98018
4350,coco-30k,A white toilet covered in feminine toilet coverings.,97039,440878
4351,coco-30k,A group of wooden benches sitting on top of a wooden deck.,40227,234938
4352,coco-30k,A large jetliner sitting on top of an airport tarmac.,8971,534669
4353,coco-30k,A man is plowing the field in preparation.,86587,151081
4354,coco-30k,A large store filled with lots of groceries and produce.,82744,579277
4355,coco-30k,A small bathroom with only a toliet and sink.,59561,530054
4356,coco-30k,A toilet room in the process of being renovated ,13895,126941
4357,coco-30k,A wooden shelf filled with lots of glass pots and plates.,63380,322429
4358,coco-30k,A gray cat laying on top of a wooden book shelf.,91788,546378
4359,coco-30k,A bike parked in the  middle of a sidewalk next to a street.,10951,275441
4360,coco-30k,A group of men riding on the back of motorcycles.,8556,246963
4361,coco-30k,a man walks a dog by some park benches ,54752,4678
4362,coco-30k,A picture of large glass door trimmed in white and a large beige structure beside it.,14381,168225
4363,coco-30k,A kite flying above in a crystal clear blue sky.,73299,308974
4364,coco-30k,A commercial plane being serviced by two people.,76432,497568
4365,coco-30k,A subway train with a row of orange and white seats.,3011,245450
4366,coco-30k,A group of air planes sitting on a runway.,38830,150717
4367,coco-30k,A very plain and dull bathroom that's in someone's house. ,49723,482297
4368,coco-30k,A silver spoon sitting on top of an unknown surface.,92688,437599
4369,coco-30k,A turboprop airplane that is in the hangar for repair. ,62782,442480
4370,coco-30k,A man on a motorcycle that is on a road that has grass fields on both sides and a stop sign.,98793,22671
4371,coco-30k,"A building wall and pair of doors that are open, along with vases of flowers on the outside of the building.",97868,502136
4372,coco-30k,a man on a bike that is walking dogs,27750,216861
4373,coco-30k,"a washroom with a toilet basin, sink, sanitizers and bath tub",94873,326564
4374,coco-30k,a bathroom with a toilet sitting next to a sink ,22726,341011
4375,coco-30k,"A dog sleeping between a book bag and a shredder, underneath a computer desk ",24556,555298
4376,coco-30k,a plane flys through the grey sky ,20826,90387
4377,coco-30k,A man drives fast in a motorcycle with kids in the sidecar,63599,113559
4378,coco-30k,A motorcycle parked on the side of a street.,29376,308276
4379,coco-30k,A very tall church tower with a clock on the side of it.,78999,499423
4380,coco-30k,A group of people who are standing outside by a plane and a car.,9215,109900
4381,coco-30k,A passenger jet that is flying in the sky.,86529,512421
4382,coco-30k,A group of people getting off an air plane.,33831,48844
4383,coco-30k,A white toilet sitting next to a trash can in a restroom.,23511,38070
4384,coco-30k,A restaurant kitchen with two giant menus sitting above the cooking area.,72305,471043
4385,coco-30k,A motorcycle parked in a courtyard in front of a small restaurant. ,43902,36761
4386,coco-30k,A white Volkswagon bug with a skateboard on the luggage rack.,75308,517973
4387,coco-30k,A row of parked motorcycles sitting next to a white double decker bus.,54441,360899
4388,coco-30k,A couple of kittens standing around metal bowls on a tray.,23453,307989
4389,coco-30k,A bus driving down a street in front of a cross walk.,41657,465418
4390,coco-30k,A person resting their head on a pillow next to an airplane window.,1891,202102
4391,coco-30k,A man sitting on a toilet whle talking on a phone.,98854,474119
4392,coco-30k,A man riding on the back of a motorcycle down a road.,39939,214369
4393,coco-30k,A toilet sitting in a room surrounded by personal items.,68964,42276
4394,coco-30k,A motorcycle parked behind a truck on a green field.,58932,32284
4395,coco-30k,A center island in a kitchen covered in a fan.,97096,443259
4396,coco-30k,A white sink in a bathroom under a mirror.,67882,356299
4397,coco-30k,A large jetliner sitting on top of an airport runway.,80416,404479
4398,coco-30k,A formation of airplanes flying through a cloudy blue sky.,25841,292171
4399,coco-30k,A hot dog sitting on top of a white paper in a  bun.,17650,504297
4400,coco-30k,A person holding a surfboard while standing in the ocean.,69417,499198
4401,coco-30k,A blue motor scooter parked in a parking lot.,30299,406253
4402,coco-30k,A group of friends standing next to each other at night.,32906,210522
4403,coco-30k,A kitchen with a wooden table next to a metallic refrigerator freezer.,45879,80652
4404,coco-30k,A man laying on the ground in front of a motorcycle.,42328,537206
4405,coco-30k,A living room filled with brown furniture and a flat screen TV..,20236,104801
4406,coco-30k,A jetliner taking off from an airport runway.,57996,196185
4407,coco-30k,A group of jets sitting on top of an airport runway.,13022,159740
4408,coco-30k,A white toilet sitting next to a white sink.,83960,5328
4409,coco-30k,a man standing by his bike with his hands on the seat,56108,76942
4410,coco-30k,A couple of zebra standing next to a giraffe.,86797,383282
4411,coco-30k,A city street filled with traffic and parking lights.,86036,580041
4412,coco-30k,A white bath tub sitting under a window next to a toilet.,19185,237723
4413,coco-30k,A cat sitting on a floor in front of a flat screen TV.,32173,490105
4414,coco-30k,A cat standing next to a white toilet near a bath tub.,83995,176778
4415,coco-30k,two cats sitting side by side eating out of a dish,84691,301014
4416,coco-30k,A woman in her underwear riding on top of a paddle boat.,90419,195750
4417,coco-30k,"A room with a toilet, a door and shoes in it. ",35483,98895
4418,coco-30k,A spiral of bananas sitting inside of a large bowl.,21450,165818
4419,coco-30k,Police motorcycles parked while police is gather together. ,31404,356263
4420,coco-30k,a man using a cross walk to cross a street,46517,575904
4421,coco-30k,A city with people on a fountain and in a grass field.,21824,151141
4422,coco-30k,a small toilet in a bathroom with tile walls,31519,359140
4423,coco-30k,A bathroom with a white toilet next to a shower.,48052,128392
4424,coco-30k,An airplane on a runway getting some work done.,33925,399416
4425,coco-30k,A small white bird standing on top of a pond of water.,39314,96514
4426,coco-30k,A man riding a motorcycle next to a red stop sign.,68117,561433
4427,coco-30k,A colorful clock tower sitting int he middle of a parking lot.,12011,324492
4428,coco-30k,A white toilet sitting next to a bathroom sink.,55798,390583
4429,coco-30k,A man who looks like two face with a creepy smirk on his face.,52945,564404
4430,coco-30k,A lot of wooden shelves filled with lots of clutter.,75730,69750
4431,coco-30k,A purple motorcycle parked in front of a red brick building.,60564,549399
4432,coco-30k,Ostriches and giraffes out in the grass ,98954,505733
4433,coco-30k,A partially eaten slice of cake with a spoon on a plate.,91838,381382
4434,coco-30k,A large living room has many items thrown around it.,1224,389168
4435,coco-30k,Several cars parked along the side of a street next to a street sign.,31107,227511
