case_number,source,prompt,evaluation_seed,celebrity
317147,mscoco,Dog eating food off of a paper plate.,70666,
243852,mscoco,A man wearing a white t shirt and a neck tie.,61918,
527506,mscoco,A small plane landing in  a grassy field,34483,
186428,mscoco,A train riding over a stone bridge near some steps.,47265,
78823,mscoco,A dog standing on the back of a brown car.,92443,
396350,mscoco,A boy is crossing the street in front of the buses.,92635,
429633,mscoco,Black and white historical photo man next to motorized bicycle.,12081,
405574,mscoco,A woman is walking through the park while birds fly,94591,
33731,mscoco,A young man is trying to pull off a skateboarding trick over a large rock.,10468,
148707,mscoco,Two yellow fruits hanging on branches full of leaves.,35580,
437947,mscoco,The kitchen is clean and ready to be used,19082,
29406,mscoco,A bench sits in the a garden park.,9215,
268092,mscoco,Basket of old stuffed animals upside down in the trash.,88571,
457226,mscoco,A pile of luggage on wooden floor next to dresser.,13651,
322177,mscoco,The snowboarder is laying on the snow with his board in the snow.,78997,
498283,mscoco,A grassy field with animals roaming on it.,42098,
88269,mscoco,A plate holding a grilled cheese sandwich and bowl of soup.,67593,
44652,mscoco,A flying plane with smoke trailing behind it.,19308,
42276,mscoco,A toilet sitting in a room surrounded by personal items.,68964,
446983,mscoco,"Outdoors by a stately building on a snowy day, someone with an umbrella converses with two skiers.",65016,
329307,mscoco,a man that is standing by some bags,10321,
184369,mscoco,A person on a surf board surfing a wave.,84783,
49075,mscoco,A train car has steps placed on the side of it.,94184,
409009,mscoco,High speed train stopped at the train station.,25925,
531803,mscoco,A person on skis standing on the snow next to some dogs.,41942,
432607,mscoco,a bed room with many books on a bed,96007,
235404,mscoco,"A bathroom with a sink, a fan and a mirrored medicine chest.",48464,
331049,mscoco,A small brown horse standing  on a hilltop,89750,
475229,mscoco,A person holding a snowboard standing on a snow covered slope.,70875,
365701,mscoco,Young man in orange jersey throwing a baseball.,67394,
72338,mscoco,a tree surrounded by a little bench with someone sitting on it,49522,
36450,mscoco,A very big teddy bear is next to a woman.,83334,
72935,mscoco,A bathroom with two large white dressers and sinks,24638,
347747,mscoco,A black and yellow train traveling down train tracks.,96307,
399744,mscoco,A crowd of people shopping for fruit in a farmers market.,20961,
403315,mscoco,A husky dog is carrying a frisbee in a park.,4777,
65227,mscoco,Girl wearing Girl Scouts uniform holding an object in her hand near a fence.,58817,
423508,mscoco,"two benches, a small statue and some street signs stand between a street curb and the brick facade of a large building.",46548,
12959,mscoco,A large clock tower with a clock on it's face.,90784,
138768,mscoco,street lights on a city street with no one around,72413,
42421,mscoco,A white cat standing next to a cluster of palm trees.,4400,
129812,mscoco,A man riding skis while flying through the air.,83883,
486580,mscoco,A man in the snow in the mountains,27143,
381368,mscoco,A bird is perched on the back of a horned animal.,16921,
426275,mscoco,A man flying through the air while riding skis.,26658,
207763,mscoco,Two women play frisbee in a park.,45023,
414661,mscoco,A group of men doing tricks on skateboard next to ramp.,51198,
83483,mscoco,A group of ducks swimming on top of a lake.,39249,
270148,mscoco,A cat is curled up into a ball near some teddy bears,35051,
562875,mscoco,A white dresser with an attached mirror in a room with yellow walls.,56770,
428178,mscoco,A herd of zebra are taking a stance while posing for a photo.,24498,
476735,mscoco,A speedboat pulls a water skier who is flying in midair.,33421,
465272,mscoco,People walk by a fountain holding umbrellas as it rains.,11578,
472557,mscoco,Two giraffe standing next to each other near  brick building.,16983,
154701,mscoco,A laptop on a desk with a cat laying on it.,77328,
144429,mscoco,A zebra walking on the dirt with trees in the background,94954,
423065,mscoco,A little alien toy sitting on top of a slice of lemon.,95545,
542634,mscoco,The woman wears a helmet as she rides a brown horse.,33689,
530820,mscoco,A man near a fence holding a racquet.,97593,
422677,mscoco,A man riding a skateboard down a side walk.,5623,
564163,mscoco,"A man with  a green hat, glasses, an Oregon State t-shirt, and blue jeans sits on a closed toilet.",15705,
198717,mscoco,"A man advises us to hush, about to scare his brother",15080,
498758,mscoco,A man riding on the back of a motorcycle down a street.,76100,
96226,mscoco,an image of a woman smiling at the camera and behind her is a giraffe,16201,
539793,mscoco,A young man riding a skateboard up the side of a ramp.,63440,
499755,mscoco,A woman is playing tennis on a tennis court.,19844,
311300,mscoco,two girls are riding a skateboard down the street.,11689,
72255,mscoco,A man dressed in a black vest suit is modeling in front of a building.,4495,
81860,mscoco,A group of business people pose for a picture.,87449,
173334,mscoco,a small horse pulling a colorful cart through town,1655,
29640,mscoco,A skillet contains diced meat and mixed vegetables.,44917,
447089,mscoco,A woman standing next to a traffic signal on a street corner.,96694,
378334,mscoco,An old black and white photo of two men in suits.,39858,
438258,mscoco,A little girl in ponytails holding on to a teddy bear.,38461,
181013,mscoco,Two men are playing frisbee with one man on the offense and another guarding.,90757,
27897,mscoco,Black and white photograph of people at train station.,68791,
533721,mscoco,A table topped with a bottle of alcohol and a plastic cup.,75389,
377155,mscoco,A beautiful woman holding an umbrella over her head.,72113,
134042,mscoco,A passenger jet aircraft flying in the sky.,29552,
311567,mscoco,A collection of fruits and vegetables sits on the table.,23399,
306421,mscoco,"A bird sitting in a tree, in the middle of a clear day.",31886,
32892,mscoco,A dog looks out through a wire mesh hole in the fence.,75683,
440329,mscoco,a man riding a bull through part of  a parking lot,72789,
155591,mscoco,a keyboard is in front of a laptop,71656,
144250,mscoco,Two giraffe walking through a lush green field.,83947,
113233,mscoco,A very young boy on snow ski's holding a flag.,36815,
273442,mscoco,"Vegetables like lettuce, turnips, carrots, etc. all on top of a kitchen island.",82105,
356949,mscoco,A close up of a zebra's back with its neighbor's mane in the background.,75836,
307866,mscoco,A man standing in front of a mirror holding up a cell phone.,68626,
140465,mscoco,A motorcyclist relaxes in full garb leaning on the vehicle.,37886,
473050,mscoco,Cars have stopped for a red light at the top of a hill.,2847,
429598,mscoco,An interesting kitchen renovation with brick and wood,17721,
16193,mscoco,Two giraffe standing next to each other on a grass covered field.,50899,
277674,mscoco,Six candles are sticking out of a blue cake.,128,
376160,mscoco,Medical professionals gather around and tend to a patient on a hospital bed.,38818,
226065,mscoco,This but has a movie advertisement on the back.,85554,
301421,mscoco,"Computer desk setup with monitor, wireless keyboard, and other electronic devices.",15876,
554625,mscoco,a boy wearing headphones using one computer in a long row of computers,27322,
86946,mscoco,A large umbrella and a chair on a street.,54873,
174159,mscoco,a pair of cows are standing in a field,57050,
359164,mscoco,A couple of dogs walking next to a couple of chairs.,82629,
170411,mscoco,A birthday cake with candles sits on a table.,70654,
4211,mscoco,A woman wearing a green dress walking across a field.,97306,
26734,mscoco,"A man and a woman walking down a street carrying dogs, a kid and luggage.",17342,
254045,mscoco,A black and white cat sitting on top of a toilet seat.,66119,
349926,mscoco,A group of people on a grass field together playing a game with a frisbee.,65871,
198352,mscoco,a man sits on a motor cycle next to a gas pump,66817,
37382,mscoco,A giraffe sitting on a rocky dirt and grass covered ground.,24009,
150144,mscoco,A woman in vintage clothing carrying an umbrella,4818,
493509,mscoco,The woman is working on her laptop while the man is on the cell phone.,48192,
386514,mscoco,A group of motor scooters parked in front of a building.,27442,
193605,mscoco,A man is selling bananas outside in a lot.,83901,
540498,mscoco,Two men who are both holding some oranges.,70907,
573067,mscoco,A black and white cow standing inside of a barn.,31172,
116667,mscoco,A double decker bus driving down a street past a tall building.,1558,
216327,mscoco,People are sitting and standing outside between train cars.,2923,
536158,mscoco,A man paddling a kayak down a river.,88426,
523252,mscoco,The long steam train sits at the station.,36962,
205333,mscoco,A pair of skiers on the top of a ski slope with clouds and large mountain in the background.,99821,
14321,mscoco,A crowd stands around motorcycles parked beside each other.,65319,
315974,mscoco,A finger pointing to a blemish on a green piece of fruit,78020,
186892,mscoco,Many sausages or hot dogs cooking on a grill.,66673,
500420,mscoco,A multicolored kite against a blue sky with clouds.,77125,
525087,mscoco,Cameramen take pictures of a man leading a horse on a track.,51424,
576449,mscoco,the people are using the kiosk on the TAB van,78894,
181139,mscoco,A group of people sitting and laying on top of a beach.,57189,
168010,mscoco,Luggage sitting on the ground on a dirty and grass field.,66796,
316715,mscoco,Beautiful gray clouds with light cascading out of them.,93150,
134010,mscoco,A passenger train traveling through rural mountain countryside.,23290,
121349,mscoco,There are two men that are out playing baseball.,79566,
50034,mscoco,Hand reaching for one of the doughnuts on the table.,65959,
6854,mscoco,A poster that indicates the letter S stands for sandwich.,473,
484028,mscoco,A man on a bike wearing glasses riding indoors.,70602,
179151,mscoco,People are standing in a shopping district with stores.,64780,
29719,mscoco,A small girl plays with a soccer ball in the yard,81110,
5245,mscoco,A man with at hot on that is in the water.,91322,
223648,mscoco,Multiple wooden spoons are shown on a table top.,53362,
375566,mscoco,Lady walking through a parking lot with an umbrella over her head.,48488,
253223,mscoco,a building with two towers and an air plane in the background,71117,
304698,mscoco,there are three suitcases That are opened on the floor,28856,
495081,mscoco,A crowded street has a number of street signs.,85962,
379842,mscoco,A Nintendo Wii game controller sitting on top of instruction manuals.,46652,
135071,mscoco,A stove top oven with a tea kettle on top of it.,89934,
440940,mscoco,A beautiful young woman in a bikini riding a paddle boat.,6909,
255990,mscoco,sheep in a pen with some hay to eat,78407,
227463,mscoco,a man sitting on a bench with a backpack and a cane,62844,
