case_number,source,prompt,evaluation_seed,celebrity
217825,mscoco,A city bus parked next to a bus stop.,23172,
62089,mscoco,A boy at a skate park practicing on his skateboard.,77230,
438623,mscoco,Two young boys sit with a man in the grass as they eat hot dogs.,62506,
505400,mscoco,Group of people standing in a field playing with the frisbee.,72958,
267164,mscoco,There is a red fire hydrant partially covered in ash.,61526,
460646,mscoco,A bus sitting on the side of a road.,83235,
176901,mscoco,Three people in the snow trying to walk up the hill in skiis.,90516,
404601,mscoco,A sign advertising The Cave Restaurant and Lounge,69999,
562582,mscoco,A road sign with two arrows on it in front of a grave yard.,58238,
22208,mscoco,A flat screen TV next to a fire place in a living room.,60946,
188945,mscoco,A man riding a skateboard down the side of a road.,16484,
176211,mscoco,"A meal of mashed potatoes, cheesy broccoli, and barbequed ribs.",27383,
543696,mscoco,A bunch of yellow bananas sitting on top of a counter.,6431,
443737,mscoco,An old style jet plane on a tarmac.,46713,
536782,mscoco,A person on a snowboard does an air trick.,21868,
301506,mscoco,A sandwich being browned on a buttered grill.,7013,
556641,mscoco,a vase filled with yellow flowers on a table,59550,
458275,mscoco,A man with a tie and hat on standing in the grass.,90679,
567142,mscoco,A LOT OF PEOPLE ARE ON BOATS IN THE WATER,36593,
264180,mscoco,A couple of cows standing inside of an animal pen.,69216,
253742,mscoco,A woman standing next to a herd of animals.,7575,
147872,mscoco,A person on  skis heading down a snowy slope,83607,
482605,mscoco,A man holding a pair of headphones in his left hand.,90402,
257673,mscoco,An old wooden bench sitting beside a bush,2278,
113890,mscoco,"The hands, shirt, red necktie and jacket of a man",66023,
128920,mscoco,A man riding a bike down a street next to a street sign.,77482,
360512,mscoco,A herd of zebra standing next to each other on a dry grass field.,19683,
118124,mscoco,A man with glasses and a tie clip sits in his car.,86804,
283254,mscoco,A man in a tie sitting in front of a ashtray.,49192,
412639,mscoco,Two people are standing and talking to each other with a bus in the background.,30334,
321089,mscoco,An apple tree filled with lots of apples,96512,
319051,mscoco,A group of people at the beach with umbrellas,42783,
206356,mscoco,A baseball player taking a swing at a ball,39732,
213961,mscoco,Two cows walking along the sand dunes at a beach.,68497,
23320,mscoco,A large cake shaped like a cup covered in coco powder sitting on a white cutting board.,35077,
462330,mscoco,An adorable brown and black dog rolling on it's back.,24975,
212112,mscoco,a green truck that is parked in a parking lot,39948,
242368,mscoco,a trey with a bunch of vegetables on it,44109,
256003,mscoco,"A toy train track is set up with two trains, houses, and a tractor.",94873,
121112,mscoco,two cats in an office space looking at the camera,34794,
449661,mscoco,A room with many medical supplies in it.,87229,
462614,mscoco,A bathroom filled with fixtures and a shower.,65129,
473109,mscoco,A bald man with a beard wearing a polka dot bow tie.,50784,
258085,mscoco,Two men in suits talking to a group of young people.,93210,
409115,mscoco,a animal standing in the grassy area next to a building,77053,
70603,mscoco,An animal standing on concrete in an enclosed area.,17267,
116206,mscoco,A wooden cutting board filled with chopped vegetables.,67235,
509526,mscoco,A woman in a black jacket sitting while talking on a phone.,22630,
561750,mscoco,A luggage cart with a pile of luggage sitting on top of it.,7612,
315668,mscoco,a number of sheep in a field next to a truck,97598,
30222,mscoco,Some luggage against the wall of a hallway,37885,
274219,mscoco,An older man with a bow tie happily poses for a picture.,96940,
274655,mscoco,this is a bus with an ad for a casino,54243,
88432,mscoco,Some street signs near a road with a truck.,49054,
30645,mscoco,An horse without a saddle or bridle faces the camera.,25434,
181763,mscoco,A black and white dog wearing a white hat.,3883,
260048,mscoco,a green light over a street at an intersection,24546,
135524,mscoco,A woman holding an umbrella while standing next to a river.,39619,
2495,mscoco,A full view of a dirty bathroom with no toilet available.,93765,
50637,mscoco,An old brick city has water and a clock tower.,53051,
428830,mscoco,A young person riding a skate board up the side of a ramp.,23845,
560620,mscoco,A young man riding up the side of a dry swimming pol on a skateboard.,13668,
479334,mscoco,A stop sign has had the O replaced with George W. Bush Jr's likeness.,23442,
447736,mscoco,A man eating a pink frosted sprinkle filled doughnut.,31109,
187791,mscoco,A woman with a tie and a bag on the street.,11383,
446117,mscoco,An orange on the middle of a park bench.,27953,
221232,mscoco,The man is holding a large bird outside.,74076,
520109,mscoco,Several umbrella covered areas are placed in a field.,68910,
32673,mscoco,We are looking at a model train coming down the track.,33344,
16164,mscoco,A dog is laying on a dirty bathroom floor.,33837,
357335,mscoco,A snowboarder is heading down a snowy slope.,66687,
259519,mscoco,A laptop sits on a metal table by a metal stool.,76834,
292526,mscoco,The motorbike is driving on a dusty road.,52283,
98302,mscoco,A cat puking into a white toilet on top of a bathroom floor.,83174,
386436,mscoco,A couple of cows sanding on top of a grass field.,55020,
466156,mscoco,The striped cat is sitting on top of the car.,65971,
408894,mscoco,Several street signs are mounted in an urban neighborhood.,90368,
445569,mscoco,The elephant appears to have a lot of wrinkles.,63973,
41671,mscoco,A slice of layer cake on  a plate that is garnished,47360,
574874,mscoco,A polar bear playing in the water in a zoo pin.,54018,
503855,mscoco,A grass yard area that has several open umbrellas laid on the grass and various people around the roadway area.,95695,
144723,mscoco,A dog jumps and catches a red frisbee,85668,
242724,mscoco,Two very sexy women in bikinis riding horses in the ocean.,45484,
459153,mscoco,A young male sitting on a park bench typing on a laptop.,495,
400907,mscoco,A person carries a surfboard in from the water.,70249,
475928,mscoco,A brown and white toy dog looking in a mirror.,67144,
85813,mscoco,The couple is skiing down the hill together.,41292,
240775,mscoco,A yellow double decker bus driving down a street,26623,
474711,mscoco,A red fire hydrant sitting next to a wooden wall.,71190,
72368,mscoco,The young boy is practicing his tricks on his skateboard.,64338,
387375,mscoco,A group of people riding on top of a ski lift.,14148,
111032,mscoco,A bottle of wine sitting on top of a table next to a glass of wine.,11909,
354241,mscoco,A girl dressed in pink clothing standing next to a cow.,18324,
324321,mscoco,A car and a bus are merging into traffic together,78048,
98633,mscoco,A white piece of cake sitting on top of a plate.,81582,
22168,mscoco,A single cow laying in a grassy field,56956,
557923,mscoco,two people riding bicycles next to each other in a parking lot,37455,
472216,mscoco,A lady skiing with other ladies on a snowy hill.,81909,
107234,mscoco,A man dressed in  suit and tie holding a wine glass in his mouth.,27147,
560624,mscoco,A woman sitting on  horse in a river.,13035,
327834,mscoco,A black and white image of a huge heard of sheep.,6691,
360610,mscoco,Three people on a sandy ocean beach on a sunny day.,73075,
505542,mscoco,The blue and white train is traveling down the track.,8907,
106739,mscoco,A man and child near a short stop sign.,79336,
288378,mscoco,"A picturesque scene complete with a picnic table, mountain, and body of water",76591,
553221,mscoco,A group of men kitboarding over the top of  a large body of water.,10028,
424793,mscoco,a group of people standing around while looking a bunch of little birds,84723,
358410,mscoco,A bird standing on a ledge looking out.,97266,
72829,mscoco,A group of children posing for a picture with two adults.,76678,
70889,mscoco,A large airplane sits on a wet airstrip on the other side of barred windows.,55829,
228541,mscoco,a little yellow fire hydrogen that is out in the open,45141,
219657,mscoco,A bathroom that has over flooded with water.,60256,
434548,mscoco,A man is playing baseball in the field.,6967,
150410,mscoco,Man bending down to check out a model plain that is parked in the grass,69122,
549299,mscoco,A crowd of people walking down a street holding white umbrellas.,54336,
275449,mscoco,A is cat seated near a wine glass.,53954,
559665,mscoco,Black and white photograph of two men on motorcycles.,27813,
307683,mscoco,A blanket that has different types of food.,13621,
360342,mscoco,A blue motorcycle parked along the side of the road,82824,
527960,mscoco,A green park bench underneath a tree in a park.,40573,
576385,mscoco,Several tables with chairs and umbrellas with people sitting at some of them.,77242,
189504,mscoco,A set of three neck ties with pictures of dogs and cats on them.,28649,
380979,mscoco,The man is driving the fire engine in the parade.,12235,
423123,mscoco,A woman bending over and looking inside of a mini fridge.,52688,
142665,mscoco,A baseball player waits for a pitch while an umpire looks on.,67104,
503951,mscoco,Two birds that are sitting next to each other.,2260,
40886,mscoco,A pitcher winding up to throw a pitch in a San Francisco uniform.,29662,
482784,mscoco,A large group of people and cameraman gathered for a ribbon cutting.,57164,
521874,mscoco,A small blue train traveling past houses by train tracks..,32923,
309925,mscoco,"An empty clean kitchen with island, marble countertops , stove and cabinetry.",22236,
81897,mscoco,A wooden bench sitting on a beach next to the ocean.,58839,
5205,mscoco,The man is giving the young girl a ride on his motorcycle.,74544,
75051,mscoco,A small white toilet sitting next to a metal trash can.,17550,
294307,mscoco,A man riding skis across a snow covered ground.,94080,
490847,mscoco,A man riding a bike on a dirt path through a forest.,99436,
142537,mscoco,A motorcycle parked at a store parking lot.,84996,
162998,mscoco,A foggy view of an airplane sitting in a yard.,29852,
147338,mscoco,A yellow fire hydrant with a cartoon face drawn on it.,42515,
194331,mscoco,A bunch of vehicles that are in the street.,83922,
142585,mscoco,A couple of vehicles are side by side.,75708,
94055,mscoco,Some fancy dressed folks on some horses in a crowd.,36116,
423104,mscoco,A man getting ready to throw a Frisbee on a field.,74859,
355325,mscoco,A pile of food sitting on top of a table next to a  glass of wine.,2149,
120234,mscoco,A man riding on top of a wave on a surfboard.,59696,
344513,mscoco,A bullet train is going through a tunnel.,65884,
89281,mscoco,a close up of a person cleaning a toilet,45317,
26731,mscoco,A white van covered in spray paint next to buildings.,23856,
315524,mscoco,A snowboard sitting on a hard wood floor.,92263,
215570,mscoco,A bird that is sitting on top of a branch.,22308,
130030,mscoco,A kitchen table with two chairs against a wall.,54284,
315162,mscoco,A man is surfing on a small wave.,23369,
294763,mscoco,a close up of a toilet in a bath room,39156,
289523,mscoco,A kitten walking on the base of a window.,82941,
210976,mscoco,A long bench sitting next to a large fence.,50581,
331753,mscoco,A bunch of toilets sit on display with green tags.,73810,
