case_number,source,prompt,evaluation_seed,coco_id
6699,coco-30k,A busy residential street with parked cars on the sides.,32070,533217
6700,coco-30k,A black and white cat is near a little dead bird on the sidewalk.,4619,227218
6701,coco-30k,A car is parked on the side of the street in the rain.,90736,354829
6702,coco-30k,Several rows of track with a 'direct rail services' train on the furthest one. ,53472,264013
6703,coco-30k,"A yellow, gray and white train stationed at a city.",38619,7096
6704,coco-30k,Two giraffes and several other large animals roam a tropical zoo paddock.,43829,581100
6705,coco-30k,A sheep eats grass alone by a lake,27497,546980
6706,coco-30k,A big rock walkway is on a hill beside the ocean.,63532,63309
6707,coco-30k,A man with a camouflage umbrella hat is taking a picture.,12860,409331
6708,coco-30k,An opened fire hydrant spewing water into the street.,88022,21588
6709,coco-30k,Two sheep are bent down grazing on grass.,70000,112128
6710,coco-30k,Group of people crossing the street behind trolly.,49461,269873
6711,coco-30k,A spotted kitten sitting on a wooden bench.,87176,118515
6712,coco-30k,A train rounds the bend in a lush green mountain setting.,85618,44061
6713,coco-30k,A small flock of grazing sheep in a very large grassland.,88907,327872
6714,coco-30k,The city is filled with one way streets.,63233,90020
6715,coco-30k,A car and a bus are merging into traffic together,78048,324321
6716,coco-30k,Construction worker holding a stop sign on the side of a road on a sunny day.,66238,92205
6717,coco-30k,A fast train crossing over a small bridge.,19122,457491
6718,coco-30k,A giraffe extends its tongue to drink water,5108,235057
6719,coco-30k,A woman sitting next to a yellow hydrant on a sunny day.,74585,155873
6720,coco-30k,A fire hydrant placed in the street just off the curb.,75004,283054
6721,coco-30k,A blue and yellow train pulling up to a station on a sunny day.,32009,567922
6722,coco-30k,A building has a stop sign right in front of it.,81337,181132
6723,coco-30k,A dinner party draped in sheer drapes and adorned with stuffed farm animals.,72159,239010
6724,coco-30k,"Two giraffes are against trees and grass, one is sitting.",72047,553108
6725,coco-30k,A yellow fire hydrant on a busy sidewalk next to buildings.,88970,29656
6726,coco-30k,A  person approaching a public transportation bus through the snow.,13666,162818
6727,coco-30k,"Six old men, four sitting on a bench and two standing, conversing.",97822,25896
6728,coco-30k,A bench sitting on the side of an empty walking path.,12785,334311
6729,coco-30k,A yellow and red grain engine passing under train signal lights ,22367,309802
6730,coco-30k,A herd of sheep grazing on a green grass covered piece of land next to a forest.,65440,230166
6731,coco-30k,A road is covered with snow with some tire tracks.,72555,70336
6732,coco-30k,A big locomotive stopped in a train station,82272,519673
6733,coco-30k,A construction worker holding up a stop sign.,47975,156747
6734,coco-30k,A leaned over stop sign in a snowy parking lot.,72271,68993
6735,coco-30k,A city traffic signal and street at night.,51035,558558
6736,coco-30k,A busted red fire hydrant spewing water all over a street creating a rainbow.,95075,312343
6737,coco-30k,A sign on top of a restaurant next to a traffic light.,9194,251736
6738,coco-30k,A telephone pole with street signs posted on it.,87732,572546
6739,coco-30k,A double decker bus parked in a bus station next to a baby stroller.,41681,494957
6740,coco-30k,Two tall giraffes standing next to each other by trees.,12993,344059
6741,coco-30k,Two giraffes standing side by side at a zoo in front of a large city.,15414,300179
6742,coco-30k,A parrot flying through a tree filled forest.,85068,498381
6743,coco-30k,A black and white photo of an old locomotive.,50678,145048
6744,coco-30k,A small yellow bird on a branch of a tree.,16182,452224
6745,coco-30k,A bright yellow railroad car on the tracks.,97419,293907
6746,coco-30k,Cliffs rise on the edge of a placid lake.,54646,408439
6747,coco-30k,A flock of geese being chased by a dog.,48629,105918
6748,coco-30k,A toddler on a surfboard in the sand on a beach.,1647,239260
6749,coco-30k,A red sign notifying drivers that there is no parking allowed at any time.,55341,474452
6750,coco-30k,A bus yard filled with yellow school buses parked side by side.,79186,223466
6751,coco-30k,A man yelling to the driver of a truck,70639,69827
6752,coco-30k,A giraffe standing in an open field next to some rocks.,89815,522032
6753,coco-30k,A small black pug is wearing a sweater and Santa Claus hot.,65009,396432
6754,coco-30k,A pack of mountain goats climbing up the side of a mountain.,50613,170346
6755,coco-30k,An empty city street surrounded by stores and shops on either side.,33740,246074
6756,coco-30k,A road sign with two arrows on it in front of a grave yard.,58238,562582
6757,coco-30k,Two people wearing hats that double as umbrellas.,20024,427341
6758,coco-30k,A small white bard with  a long beak on a branch.,70945,122838
6759,coco-30k,A red light and street sign in front of a palm tree,37125,88902
6760,coco-30k,A group of red and yellow buses parked side by side in a parking lot.,18420,110138
6761,coco-30k,A large building on the corner of the intersection. ,50645,350736
6762,coco-30k,A red white and blue train is pulled up at the passenger station.,19895,125375
6763,coco-30k,A country road with a street light and signage,2591,477846
6764,coco-30k,An airplane sitting on the tarmac in front of a hanger.,60929,127136
6765,coco-30k,A closeup of a cream and orange colored cockatiel.,82002,523250
6766,coco-30k,Warning signs outside a fence at a transit station,4893,141501
6767,coco-30k,A train ambling down the tracks with shrubbery on both sides,90899,143744
6768,coco-30k,A yellow train passing by a train station's loading area.,81233,119845
6769,coco-30k,A cat sprawled out over the top of a laptop computer keyboard.,38781,119233
6770,coco-30k,A giraffe next to a stone fence staring off into the distance.,44724,282912
6771,coco-30k,"A city street with many signs including street signs, no parking signs and traffic lights.",19809,15566
6772,coco-30k,A little boy standing on one side of a fence looking at sheep inside the fence.,5515,345937
6773,coco-30k,A train with a yellow engine car traveling down railroad tracks.,21137,564739
6774,coco-30k,Two people walking a way from a train waiting at a train station,15866,187450
6775,coco-30k,Two No Parking Signs emphasize the law on this street.,73714,29594
6776,coco-30k,A bird sitting in a field of beautiful purple flowers.,69791,117237
6777,coco-30k,Giraffe walking around a grassy field under a cloudy sky.,48060,330356
6778,coco-30k,Giraffes eating the branches of the trees in the field.,40804,157891
6779,coco-30k,Two street signs showing names of cross streets.,16098,441863
6780,coco-30k,Birds perched up on a tree branch next to a window.,83896,121414
6781,coco-30k,A giraffe is standing near some large boulders.,26380,176306
6782,coco-30k,A blue and white giraffe reaching for food up in a tall tree.,38660,8128
6783,coco-30k,A stop sign posed on a pier next to a lake.,84239,553962
6784,coco-30k,A street sign next to a public road in a city.,27299,428447
6785,coco-30k,A fighter jet flying in the sky leaving smoke trails.,27617,464706
6786,coco-30k,A crew of workers performing work on a train.,49477,162579
6787,coco-30k,"A street sign that reads ""FRIZERIE"" in front of a red building.",14023,191501
6788,coco-30k,A woman sitting on a fire hydrant while talking on a cell phone.,15767,575012
6789,coco-30k,People waiting to cross a street at a traffic light.,5792,323000
6790,coco-30k,A crowd of people unloading from a long train.,10154,215439
6791,coco-30k,A stop light with green arrows on Woodbine Ave. ,70312,427876
6792,coco-30k,A bridge that crosses over a body of water. ,73834,251330
6793,coco-30k,A train station with three trains and men waiting to board.,13476,155356
6794,coco-30k,An adorable brown and white dog sitting between two legs.,41286,328200
6795,coco-30k,A street light on a pole outside of a house.,22677,216457
6796,coco-30k,Street signs on a pole painted in the colors of the Italian flag.,79137,228771
6797,coco-30k,An empty park bench covered in graffiti with an old homeless man sleeping on it.,46775,292622
6798,coco-30k,A train filled with passengers traveling down railroad tracks.,17306,558421
6799,coco-30k,A bus driving down a road next to a park.,77027,19158
6800,coco-30k,A dog is tied to a fire hydrant.,70657,377575
6801,coco-30k,A red stop sign stands out against the view of a mountain.,65855,13333
6802,coco-30k,A man sitting on the park bench in the forest ,90076,60347
6803,coco-30k,A stoplight and a street sign in California.,45432,239980
6804,coco-30k,black bullet train waiting at the station in outside terminal,91884,506196
6805,coco-30k,A bird is sitting on a berry bush.,89394,135076
6806,coco-30k,A group of small exotic birds standing on a large bamboo stick.,75787,224916
6807,coco-30k,Two white swans taking flight from a lake.,33118,468133
6808,coco-30k,Two guys in coats standing next to a stop sign ,18759,278934
6809,coco-30k,Giraffes in a zoo and a measuring stick ,75018,547858
6810,coco-30k,A bench is surrounded by grass and a few flowers.,96636,371155
6811,coco-30k,A giraffe's head is hunched down looking for grass.,13824,387563
6812,coco-30k,Dogs drinking water next to a statue of a dog.,86116,131714
6813,coco-30k,Two traffic lights showing red on a pole with a camera. ,82819,364757
6814,coco-30k,"An open roofed, double-decker tour bus displaying a vivid ad across one side enters a downtown intersection.",92823,524533
6815,coco-30k,An empty side walk with in a city,969,212759
6816,coco-30k,A group of elderly people sitting atop stone steps.,72795,230096
6817,coco-30k,A no parking sign posted to an orange traffic cone in the middle of a sidewalk.,35366,315434
6818,coco-30k,A spring form bird feeder filled with corn to eat.,75950,159066
6819,coco-30k,A woman standing next to a miniature train at a park.,96197,419697
6820,coco-30k,A large red double decker bus traveling down a busy street in London.,64988,50752
6821,coco-30k,The neck and head of two large giraffes by a tree.,11993,564120
6822,coco-30k,An elephant in a field with white birds,59076,231341
6823,coco-30k,A woman with suitcases waiting for a train.,34935,153529
6824,coco-30k,A train traveling down train tracks past some houses.,14006,441211
6825,coco-30k,A  train traveling on a snow covered track.,68327,147494
6826,coco-30k,"A large train car labeled ""buffet"" and ""first class"" is parked in a train yard.",32358,418533
6827,coco-30k,A boat and a duck is in the water,42671,266579
6828,coco-30k,A passenger train making a stop at a train station.,53159,223019
6829,coco-30k,An adorable leashed dog sitting on a bench.,14118,46345
6830,coco-30k,A man in an orange outfit is directing traffic to drive slowly.,96758,227806
6831,coco-30k,A giraffe on display in a glass enclosure.,26419,185181
6832,coco-30k,A cat sitting in front of a window where there is a field of tulips and a windmill.,34362,180830
6833,coco-30k,A  busy chinese market crowded at night.,24362,455315
6834,coco-30k,A bus pulling away from a bus stop with the destination marked on it.,24788,420422
6835,coco-30k,A bird sitting perched on a tree branch.,71562,106881
6836,coco-30k,Street art painted on the wall in an asian country. ,40383,385190
6837,coco-30k,A bird resting outside of a boat window. ,75358,32811
6838,coco-30k,An image of a stationary canadien train behind a fence. ,28449,314192
6839,coco-30k,The rear view mirror of a cityh bus driving down a street.,81420,220041
6840,coco-30k,A train traveling through the countryside next to a dirt road.,29649,225946
6841,coco-30k,A street sign pointing the way to Jordan ,50721,3799
6842,coco-30k,Three giraffe eating greens in a field next to lots of trees.,54097,235522
